ANO,RA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPV,IAN,IPP,IAA_AnoAnterior,Delta_IAA,Tendencia_IAA,IEG_AnoAnterior,Delta_IEG,Tendencia_IEG,IPS_AnoAnterior,Delta_IPS,Tendencia_IPS,IDA_AnoAnterior,Delta_IDA,Tendencia_IDA,IPP_AnoAnterior,Delta_IPP,Tendencia_IPP,IPV_AnoAnterior,Delta_IPV,Tendencia_IPV,IAN_AnoAnterior,Delta_IAN,Tendencia_IAN,INDE_AnoAnterior,Delta_INDE,Tendencia_INDE,Ponto_Virada
2024,RA-1035,7.833495454500001,Ametista,9.502,9.0227272725,7.51,7.0,7.92,5.0,8.4375,0.0,9.502,950.2,8.3,0.7227272724999985,0.08697079091456059,7.52,-0.009999999999999787,-0.0013280212483399452,5.8,1.2000000000000002,0.20654044750430298,7.708333333,0.7291666670000003,0.09447203632452918,7.78,0.13999999999999968,0.01797175866495503,10.0,-5.0,-0.4995004995004995,6.888833333,0.9446621215000013,0.13693070638209043,1
2023,RA-1036,6.970583333,Agata,0.0,9.6,3.77,8.0,8.336666667,5.0,9.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1036,8.2841303831,Topázio,10.002,9.0890269155,7.51,7.0,7.7475,10.0,7.65625,0.0,10.002,1000.2,9.6,-0.5109730844999998,-0.0531709765348595,3.77,3.7399999999999998,0.9894179894179894,8.0,-1.0,-0.12484394506866417,9.0625,-1.40625,-0.1550013777900248,8.336666667,-0.5891666669999998,-0.0705870607399925,5.0,5.0,0.9980039920159681,6.970583333,1.3135470501000004,0.1881715305783028,1
2023,RA-1037,7.655575,Ametista,9.0,8.4,7.52,6.7,8.17,5.0,8.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1038,7.736825,Ametista,8.0,9.3,7.52,6.5,8.17,5.0,8.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1038,7.9646385965,Ametista,8.002,7.5438596495,7.51,8.5,7.273333333,10.0,7.5,8.0,0.002000000000000668,0.0002496878901374117,9.3,-1.7561403505000008,-0.188629468367347,7.52,-0.009999999999999787,-0.0013280212483399452,6.5,2.0,0.30721966205837176,8.90625,-1.40625,-0.15771765035749336,8.17,-0.8966666669999999,-0.10961695195599021,5.0,5.0,0.9980039920159681,7.736825,0.22781359650000077,0.029407350301575264,1
2023,RA-1039,7.686033333,Ametista,8.0,9.9,7.52,6.2,8.056666667,5.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1039,7.549644444400001,Ametista,8.002,9.722222222,7.51,7.25,6.77,5.0,7.5,8.0,0.002000000000000668,0.0002496878901374117,9.9,-0.17777777800000116,-0.017939230877901228,7.52,-0.009999999999999787,-0.0013280212483399452,6.2,1.0499999999999998,0.1690821256038647,8.125,-0.625,-0.07682851874615858,8.056666667,-1.2866666670000004,-0.15950413226613624,5.0,0.0,0.0,7.686033333,-0.1363888885999991,-0.017721972176910152,1
2022,RA-104,6.315,Ágata,7.9,8.7,7.5,3.7,6.708,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-104,4.25,Quartzo,0.0,7.7,2.52,2.6,5.6275,2.5,5.625,7.9,-7.9,-0.9987357774968395,8.7,-0.9999999999999991,-0.11481056257175651,7.5,-4.98,-0.663115845539281,3.7,-1.1,-0.29649595687331537,0.0,5.625,562.5,6.708,-1.0804999999999998,-0.16083655849955342,2.5,0.0,0.0,6.315,-2.0650000000000004,-0.32648221343873524,0
2023,RA-1040,7.81545,Ametista,10.0,9.3,7.52,6.6,8.06,5.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1040,7.764199999900001,Ametista,9.502,8.5416666665,7.51,8.25,7.273333333,5.0,7.5,10.0,-0.49799999999999933,-0.049750249750249685,9.3,-0.7583333335000013,-0.08145363410311507,7.52,-0.009999999999999787,-0.0013280212483399452,6.6,1.6500000000000004,0.2496217851739789,7.8125,-0.3125,-0.039948865452221156,8.06,-0.7866666670000004,-0.09748038004956634,5.0,0.0,0.0,7.81545,-0.05125000009999958,-0.0065491441514544954,1
2023,RA-1041,6.724116667,Agata,10.0,7.2,7.52,3.3,8.003333333,5.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1042,5.331166667,Quartzo,0.0,6.5,3.77,4.3,7.666666667,5.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-1043,6.5447,Agata,10.0,7.9,6.27,2.5,7.833333333,5.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1043,7.539847562500002,Ametista,10.002,7.994071146,7.51,8.25,6.553333333,5.0,7.291666667,10.0,0.002000000000000668,0.00019980019980026653,7.9,0.09407114599999922,0.011892685967130116,6.27,1.2400000000000002,0.19745222929936312,2.5,5.75,2.2908366533864544,7.708333333,-0.41666666599999935,-0.05398402064582087,7.833333333,-1.2799999999999994,-0.16319592010893302,5.0,0.0,0.0,6.5447,0.9951475625000024,0.15182198460646595,1
2023,RA-1044,7.629533333,Ametista,8.0,9.7,7.52,6.1,8.336666667,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1044,7.966711904800001,Ametista,7.502,9.523809524,7.51,7.0,7.21,10.0,7.1875,8.0,-0.4980000000000002,-0.06217228464419479,9.7,-0.1761904759999986,-0.018145260144181115,7.52,-0.009999999999999787,-0.0013280212483399452,6.1,0.9000000000000004,0.14729950900163674,7.5,-0.3125,-0.04161118508655127,8.336666667,-1.1266666669999994,-0.13498402559365075,5.0,5.0,0.9980039920159681,7.629533333,0.3371785718000009,0.04413601683541484,1
2023,RA-1045,8.089033333,Topázio,9.5,9.4,7.52,7.9,8.28,5.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1046,6.835833333,Agata,0.0,8.5,3.77,6.3,8.223333333,10.0,8.541666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1047,7.848366667,Ametista,10.0,8.5,3.77,6.9,7.893333333,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1048,7.811366667,Ametista,8.5,9.5,3.77,8.2,8.5,5.0,8.541666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1048,7.5198666666,Ametista,8.502,6.833333333500001,6.255,6.25,8.283333333,10.0,7.708333333,8.5,0.002000000000000668,0.00023501762632205264,9.5,-2.6666666664999994,-0.28040658953732905,3.77,2.485,0.6574074074074074,8.2,-1.9499999999999993,-0.2375152253349573,8.541666667,-0.8333333339999998,-0.09744689151832206,8.5,-0.21666666700000015,-0.02546024289071682,5.0,5.0,0.9980039920159681,7.811366667,-0.2915000004000001,-0.037269701423141344,1
2023,RA-1049,7.443366667,Ametista,10.0,7.7,7.52,6.3,7.943333333,5.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1049,6.821885606,Agata,9.502,8.03030303,7.51,4.5,6.745,5.0,7.65625,10.0,-0.49799999999999933,-0.049750249750249685,7.7,0.3303030300000005,0.04284085992217905,7.52,-0.009999999999999787,-0.0013280212483399452,6.3,-1.7999999999999998,-0.28526148969889065,8.125,-0.46875,-0.05762138905961893,7.943333333,-1.198333333,-0.15067057833825107,5.0,0.0,0.0,7.443366667,-0.6214810609999999,-0.0833825959148938,1
2022,RA-105,6.846,Ágata,7.9,8.2,5.6,6.7,7.417,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-1050,7.764366667,Ametista,9.0,9.2,6.27,7.2,8.223333333,5.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1051,8.534866667,Topázio,8.5,8.9,6.27,8.4,8.613333333,10.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1052,6.960333333,Agata,0.0,9.0,7.52,5.3,7.833333333,10.0,7.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1052,7.744032575800001,Ametista,5.834,9.128787879,6.26,8.25,8.4975,5.0,8.59375,0.0,5.834,583.4,9.0,0.12878787900000077,0.01429388224195347,7.52,-1.2599999999999998,-0.16733067729083664,5.3,2.95,0.5555555555555556,7.916666667,0.6770833329999997,0.08541841879371659,7.833333333,0.6641666670000008,0.08467913306777228,10.0,-5.0,-0.4995004995004995,6.960333333,0.7836992428000009,0.11243353873618843,1
2023,RA-1053,7.776166667,Ametista,0.0,9.1,6.27,8.6,8.616666667,10.0,8.958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1054,7.459533333,Ametista,8.5,8.6,7.52,6.6,7.836666667,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1054,6.985788509300001,Agata,9.502,7.3291925465,7.51,6.25,6.75,5.0,7.1875,8.5,1.0020000000000007,0.11774383078730913,8.6,-1.2708074534999998,-0.1475966844947735,7.52,-0.009999999999999787,-0.0013280212483399452,6.6,-0.34999999999999964,-0.05295007564296515,7.5,-0.3125,-0.04161118508655127,7.836666667,-1.0866666670000003,-0.13848768058035316,5.0,0.0,0.0,7.459533333,-0.4737448236999997,-0.06342361732385882,1
2023,RA-1055,5.9765,Quartzo,0.0,7.2,7.52,5.5,7.276666667,5.0,7.291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,RA-1055,6.403040909100001,Agata,10.002,5.7954545455,7.51,5.5,5.87,5.0,7.1875,0.0,10.002,1000.2,7.2,-1.4045454545,-0.19480519479889044,7.52,-0.009999999999999787,-0.0013280212483399452,5.5,0.0,0.0,7.291666667,-0.10416666700000032,-0.014266149325986525,7.276666667,-1.4066666669999996,-0.19304666060416067,5.0,0.0,0.0,5.9765,0.42654090910000164,0.07125046506305883,1
2023,RA-1056,8.551741667,Topázio,8.5,9.6,7.52,8.1,8.113333333,10.0,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1056,8.192009523800001,Topázio,8.502,9.2857142855,7.51,8.25,8.335,5.0,9.166666667,8.5,0.002000000000000668,0.00023501762632205264,9.6,-0.3142857145000004,-0.03270402856399588,7.52,-0.009999999999999787,-0.0013280212483399452,8.1,0.15000000000000036,0.018495684340320638,7.96875,1.1979166669999994,0.1501383884693717,8.113333333,0.22166666700000093,0.02728764879061512,10.0,-5.0,-0.4995004995004995,8.551741667,-0.3597321431999987,-0.04201623421862101,1
2023,RA-1057,8.4827,Topázio,10.0,10.0,7.52,6.3,8.34,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1057,8.2352,Topázio,10.002,10.0,6.26,8.0,8.17,5.0,8.75,10.0,0.002000000000000668,0.00019980019980026653,10.0,0.0,0.0,7.52,-1.2599999999999998,-0.16733067729083664,6.3,1.7000000000000002,0.26941362916006345,8.125,0.625,0.07682851874615858,8.34,-0.16999999999999993,-0.020359281437125742,10.0,-5.0,-0.4995004995004995,8.4827,-0.24749999999999872,-0.02914267547423066,1
2023,RA-1058,7.356533333,Ametista,10.0,8.7,3.14,5.4,7.62,10.0,7.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1058,7.703347619,Ametista,9.168,8.095238095,6.88,7.75,8.085,5.0,8.125,10.0,-0.8320000000000007,-0.08311688311688319,8.7,-0.6047619050000002,-0.06943305453501725,3.14,3.7399999999999998,1.1873015873015873,5.4,2.3499999999999996,0.43438077634011085,7.083333333,1.0416666670000003,0.14685150381329196,7.62,0.46500000000000075,0.06094364351245095,10.0,-5.0,-0.4995004995004995,7.356533333,0.34681428599999986,0.047079714476600455,1
2023,RA-1059,7.763741667,Ametista,10.0,9.8,2.52,7.6,8.673333333,5.0,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1059,8.678450000000002,Topázio,8.002,10.0,6.26,7.5,9.23,10.0,9.0625,10.0,-1.9979999999999993,-0.19960039960039955,9.8,0.1999999999999993,0.02038735983690105,2.52,3.7399999999999998,1.4782608695652175,7.6,-0.09999999999999964,-0.013140604467805473,7.96875,1.09375,0.13708287639041203,8.673333333,0.556666667,0.06410748564545518,5.0,5.0,0.9980039920159681,7.763741667,0.9147083330000019,0.11766641756092741,1
2022,RA-106,7.973,Ametista,9.2,8.0,9.4,7.4,8.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-106,7.769658333,Ametista,7.9,9.1,5.0,7.3,7.5075,10.0,7.03125,9.2,-1.299999999999999,-0.14115092290988046,8.0,1.0999999999999996,0.13732833957553053,9.4,-4.4,-0.46758767268862916,7.4,-0.10000000000000053,-0.013495276653171462,0.0,7.03125,703.125,8.375,-0.8674999999999997,-0.10345855694692901,5.0,5.0,0.9980039920159681,7.973,-0.20334166700000011,-0.02547183602655645,1
2024,RA-106,7.721664285733334,Ametista,9.168,8.761904762,5.635,5.666666666666667,7.872,10.0,7.8125,7.9,1.267999999999999,0.1603034134007584,9.1,-0.3380952379999993,-0.03711253984632265,5.0,0.6349999999999998,0.1267465069860279,7.3,-1.6333333333333329,-0.2234382124943,7.03125,0.78125,0.11095331084679567,7.5075,0.3644999999999996,0.04848686398403719,10.0,0.0,0.0,7.769658333,-0.04799404726666534,-0.0061691716027017125,1
2023,RA-1060,7.095741667,Ametista,9.0,8.6,3.14,5.7,8.673333333,5.0,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1060,6.448416666600001,Agata,9.585,6.0,6.26,3.25,6.163333333,10.0,7.8125,9.0,0.5850000000000009,0.06492785793562718,8.6,-2.5999999999999996,-0.3019744483159117,3.14,3.1199999999999997,0.9904761904761904,5.7,-2.45,-0.4290718038528897,7.96875,-0.15625,-0.019583268055773147,8.673333333,-2.5100000000000007,-0.2890595009707893,5.0,5.0,0.9980039920159681,7.095741667,-0.6473250003999995,-0.091098864937106,1
2023,RA-1061,8.196533333,Topázio,9.5,9.7,3.14,9.3,8.836666667,5.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1061,8.76595,Topázio,8.502,10.0,6.26,8.5,8.73,10.0,8.4375,9.5,-0.9979999999999993,-0.10494216614090425,9.7,0.3000000000000007,0.030895983522142196,3.14,3.1199999999999997,0.9904761904761904,9.3,-0.8000000000000007,-0.08592910848549953,8.75,-0.3125,-0.03567351598173516,8.836666667,-0.10666666699999894,-0.012057272079425002,5.0,5.0,0.9980039920159681,8.196533333,0.5694166670000005,0.06938577397964985,1
2023,RA-1062,7.448841667,Ametista,7.4,7.7,3.77,6.2,8.503333333,10.0,8.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1062,7.6147238096,Ametista,8.002,9.047619048,5.63,7.25,8.085,5.0,8.75,7.4,0.6020000000000003,0.08124156545209181,7.7,1.3476190479999994,0.17478846277561602,3.77,1.8599999999999999,0.49206349206349204,6.2,1.0499999999999998,0.1690821256038647,8.59375,0.15625,0.018160685747493827,8.503333333,-0.41833333299999964,-0.04913860607083546,10.0,-5.0,-0.4995004995004995,7.448841667,0.16588214260000012,0.02223966535365794,1
2023,RA-1063,7.490825,Ametista,9.5,9.5,7.52,5.9,7.89,5.0,6.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1063,7.279250000000001,Ametista,5.25,9.75,7.51,7.75,6.11,5.0,7.8125,9.5,-4.25,-0.4468980021030494,9.5,0.25,0.026288117770767613,7.52,-0.009999999999999787,-0.0013280212483399452,5.9,1.8499999999999996,0.31302876480541447,6.40625,1.40625,0.21917007597895968,7.89,-1.7799999999999994,-0.22531645569620246,5.0,0.0,0.0,7.490825,-0.21157499999999896,-0.02820689724130332,1
2023,RA-1064,8.4777,Topázio,8.5,9.8,7.52,8.6,8.84,5.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1064,8.9802350877,Topázio,9.502,9.7368421055,7.51,8.5,8.783333333,10.0,8.75,8.5,1.0020000000000007,0.11774383078730913,9.8,-0.06315789450000153,-0.006438113608562847,7.52,-0.009999999999999787,-0.0013280212483399452,8.6,-0.09999999999999964,-0.011614401858304257,9.375,-0.625,-0.06659563132658498,8.84,-0.056666667000000004,-0.006403013220338984,5.0,5.0,0.9980039920159681,8.4777,0.5025350877000001,0.05920745168891456,1
2023,RA-1065,8.03395,Topázio,8.5,9.6,7.52,7.0,8.84,5.0,8.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1065,8.8634934783,Topázio,9.502,8.8152173915,6.26,9.25,8.84,10.0,9.0625,8.5,1.0020000000000007,0.11774383078730913,9.6,-0.7847826085000005,-0.08166312263267435,7.52,-1.2599999999999998,-0.16733067729083664,7.0,2.25,0.3209700427960057,8.4375,0.625,0.07398638650488311,8.84,0.0,0.0,5.0,5.0,0.9980039920159681,8.03395,0.8295434782999997,0.10312638421422307,1
2023,RA-1066,7.262616667,Ametista,8.5,6.6,7.52,6.2,8.783333333,5.0,8.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1066,7.9326223603,Ametista,9.502,8.3954451345,6.26,7.25,7.386666667,10.0,7.5,8.5,1.0020000000000007,0.11774383078730913,6.6,1.7954451344999995,0.2716255876701966,7.52,-1.2599999999999998,-0.16733067729083664,6.2,1.0499999999999998,0.1690821256038647,8.4375,-0.9375,-0.11097957975732466,8.783333333,-1.3966666659999998,-0.15883244875507324,5.0,5.0,0.9980039920159681,7.262616667,0.6700056933000003,0.09212718392544975,1
2023,RA-1067,6.541458333,Agata,0.0,7.9,7.52,5.4,9.006666667,5.0,8.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1067,7.840033333300001,Ametista,10.002,8.333333332999999,7.51,6.75,8.59,5.0,8.541666667,0.0,10.002,1000.2,7.9,0.43333333299999843,0.054782975094816486,7.52,-0.009999999999999787,-0.0013280212483399452,5.4,1.3499999999999996,0.24953789279112748,8.28125,0.26041666699999944,0.03140861353836869,9.006666667,-0.41666666699999944,-0.04621072092250601,5.0,0.0,0.0,6.541458333,1.2985750003000014,0.19821159416660242,1
2023,RA-1068,8.472533333,Topázio,8.5,9.3,6.89,9.0,9.283333333,5.0,9.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1068,9.0150030303,Topázio,9.502,9.068181818,7.51,9.5,8.73,10.0,8.541666667,8.5,1.0020000000000007,0.11774383078730913,9.3,-0.23181818200000137,-0.02489991213748672,6.89,0.6200000000000001,0.08985507246376814,9.0,0.5,0.05549389567147614,9.166666667,-0.625,-0.0681075190676314,9.283333333,-0.5533333329999994,-0.05954088949280987,5.0,5.0,0.9980039920159681,8.472533333,0.5424696973000014,0.063951378203208,1
2023,RA-1069,7.590033333,Ametista,9.0,7.8,7.52,7.1,8.226666667,5.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1069,7.678917391300001,Ametista,9.002,7.0760869565,7.51,6.25,7.75,10.0,8.125,9.0,0.002000000000000668,0.0002219755826859787,7.8,-0.7239130434999996,-0.09269053053777204,7.52,-0.009999999999999787,-0.0013280212483399452,7.1,-0.8499999999999996,-0.11954992967651192,8.125,0.0,0.0,8.226666667,-0.47666666699999993,-0.05787130720121929,5.0,5.0,0.9980039920159681,7.590033333,0.08888405830000057,0.011695219534637872,1
2022,RA-107,6.258,Ágata,7.5,6.4,7.5,4.6,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-107,6.845208333,Agata,0.0,8.5,5.0,7.0,7.5875,10.0,7.34375,7.5,-7.5,-0.9986684420772304,6.4,2.0999999999999996,0.3276131045241809,7.5,-2.5,-0.33288948069241014,4.6,2.4000000000000004,0.5206073752711499,0.0,7.34375,734.375,6.5,1.0875000000000004,0.16705069124423969,5.0,5.0,0.9980039920159681,6.258,0.5872083330000004,0.09368352472878118,1
2024,RA-107,6.676130827066667,Agata,7.5,7.9949874686666655,7.51,4.666666666666667,6.964,5.0,7.5,0.0,7.5,750.0,8.5,-0.5050125313333345,-0.05934342318840593,5.0,2.51,0.500998003992016,7.0,-2.333333333333333,-0.3328578221588207,7.34375,0.15625,0.02124766275709672,7.5875,-0.6234999999999999,-0.08206646923330042,10.0,-5.0,-0.4995004995004995,6.845208333,-0.16907750593333315,-0.024664094469517145,1
2023,RA-1070,6.939033333,Agata,9.0,7.8,3.14,5.8,8.67,5.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1070,6.287171861500001,Agata,9.002,9.3073593075,5.635,2.25,6.6225,5.0,6.875,9.0,0.002000000000000668,0.0002219755826859787,7.8,1.5073593075000007,0.19300375256081956,3.14,2.4949999999999997,0.792063492063492,5.8,-3.55,-0.6110154905335629,7.708333333,-0.8333333329999997,-0.1079680414212035,8.67,-2.0475000000000003,-0.2358870967741936,5.0,0.0,0.0,6.939033333,-0.6518614714999993,-0.09380606485284783,1
2023,RA-1071,6.414033333,Agata,9.0,8.6,7.52,3.5,6.396666667,5.0,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1071,4.8048623378,Quartzo,8.002,4.188311688500001,7.51,4.5,2.996666667,5.0,4.166666667,9.0,-0.9979999999999993,-0.1107658157602663,8.6,-4.411688311499999,-0.5123912092334494,7.52,-0.009999999999999787,-0.0013280212483399452,3.5,1.0,0.2849002849002849,5.625,-1.4583333329999997,-0.258799171783496,6.396666667,-3.4,-0.5306971903990272,5.0,0.0,0.0,6.414033333,-1.6091709951999995,-0.25049231717615056,0
2023,RA-1072,8.0152,Topázio,9.0,8.6,5.0,6.7,8.7125,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
